date,season,year,month,hour,holiday,week_day,working_day,weather_sit,temprature,feel_temprature,humidity,wind_speed,casual_user,registered_user,total_user
2012-08-10,fall,2012,Aug,8,no,saturday,yes,light rain,25.42,27.28,91.0,11.0,7,112,119
2012-08-10,fall,2012,Aug,9,no,saturday,yes,mist,26.24,28.79,89.0,12.73,21,199,220
2012-08-10,fall,2012,Aug,10,no,saturday,yes,clear,27.06,29.54,89.0,7.0,27,166,193
2012-08-10,fall,2012,Aug,11,no,saturday,yes,light rain,27.88,31.82,79.0,9.0,73,178,251
2012-08-10,fall,2012,Aug,12,no,saturday,yes,mist,30.34,34.85,66.0,24.0,75,240,315
2012-08-10,fall,2012,Aug,13,no,saturday,yes,mist,31.16,35.6,58.0,24.0,66,224,290
2012-08-10,fall,2012,Aug,14,no,saturday,yes,clear,31.16,35.6,58.0,24.0,71,236,307
2012-08-10,fall,2012,Aug,15,no,saturday,yes,clear,32.8,37.12,52.0,30.0,100,224,324
2012-08-10,fall,2012,Aug,16,no,saturday,yes,clear,31.98,36.36,55.0,20.0,96,371,467
2012-08-10,fall,2012,Aug,17,no,saturday,yes,clear,32.8,37.12,52.0,19.0,111,619,730
2012-08-10,fall,2012,Aug,18,no,saturday,yes,clear,31.16,35.6,62.0,20.0,88,552,640
2012-08-10,fall,2012,Aug,19,no,saturday,yes,clear,31.16,35.6,62.0,19.0,98,394,492
2012-08-10,fall,2012,Aug,20,no,saturday,yes,clear,30.34,34.85,66.0,20.0,55,315,370
2012-08-10,fall,2012,Aug,21,no,saturday,yes,clear,30.34,34.85,66.0,17.0,50,236,286
2012-08-10,fall,2012,Aug,22,no,saturday,yes,clear,29.52,34.85,74.0,19.0,50,168,218
2012-08-10,fall,2012,Aug,23,no,saturday,yes,clear,29.52,34.09,70.0,19.0,33,159,192
2012-08-11,fall,2012,Aug,0,no,sunday,no,clear,28.7,32.57,70.0,19.0,38,142,180
2012-08-11,fall,2012,Aug,1,no,sunday,no,clear,27.06,31.06,74.0,15.0,32,84,116
2012-08-11,fall,2012,Aug,2,no,sunday,no,light rain,26.24,29.54,78.0,13.0,19,66,85
2012-08-11,fall,2012,Aug,3,no,sunday,no,light rain,25.42,28.79,83.0,11.0,2,19,21
2012-08-11,fall,2012,Aug,4,no,sunday,no,clear,25.42,28.79,83.0,7.0,3,7,10
2012-08-11,fall,2012,Aug,5,no,sunday,no,clear,25.42,28.03,88.0,7.0,2,9,11
2012-08-11,fall,2012,Aug,6,no,sunday,no,mist,25.42,28.03,88.0,7.0,5,18,23
2012-08-11,fall,2012,Aug,7,no,sunday,no,clear,26.24,28.79,83.0,6.0,8,54,62
2012-08-11,fall,2012,Aug,8,no,sunday,no,clear,27.06,30.3,83.0,7.0,30,132,162
2012-08-11,fall,2012,Aug,9,no,sunday,no,clear,27.88,31.82,79.0,13.0,54,217,271
2012-08-11,fall,2012,Aug,10,no,sunday,no,clear,29.52,34.09,62.0,6.0,125,282,407
2012-08-11,fall,2012,Aug,11,no,sunday,no,clear,30.34,34.85,66.0,11.0,203,296,499
2012-08-11,fall,2012,Aug,12,no,sunday,no,clear,31.16,35.6,58.0,15.0,214,332,546
2012-08-11,fall,2012,Aug,13,no,sunday,no,clear,32.8,37.12,49.0,24.0,228,341,569
2012-08-11,fall,2012,Aug,14,no,sunday,no,clear,32.8,37.12,49.0,20.0,248,290,538
2012-08-11,fall,2012,Aug,15,no,sunday,no,clear,32.8,36.36,46.0,19.0,246,316,562
2012-08-11,fall,2012,Aug,16,no,sunday,no,clear,32.8,36.36,46.0,20.0,227,304,531
2012-08-11,fall,2012,Aug,17,no,sunday,no,light rain,30.34,34.85,66.0,24.0,220,292,512
2012-08-11,fall,2012,Aug,18,no,sunday,no,mist,28.7,33.34,74.0,20.0,107,193,300
2012-08-11,fall,2012,Aug,19,no,sunday,no,mist,27.06,29.54,89.0,7.0,97,178,275
2012-08-11,fall,2012,Aug,20,no,sunday,no,light rain,27.06,29.54,89.0,28.0,31,129,160
2012-08-11,fall,2012,Aug,21,no,sunday,no,mist,27.06,29.54,89.0,11.0,26,102,128
2012-08-11,fall,2012,Aug,22,no,sunday,no,mist,27.06,29.54,89.0,11.0,40,128,168
2012-08-11,fall,2012,Aug,23,no,sunday,no,light rain,27.06,30.3,78.0,11.0,42,121,163
2012-08-12,fall,2012,Aug,0,no,monday,no,mist,26.24,30.3,73.0,9.0,24,96,120
2012-08-12,fall,2012,Aug,1,no,monday,no,clear,25.42,29.54,78.0,9.0,21,92,113
2012-08-12,fall,2012,Aug,2,no,monday,no,clear,26.24,30.3,69.0,9.0,19,67,86
2012-08-12,fall,2012,Aug,3,no,monday,no,clear,25.42,29.54,73.0,6.0,11,37,48
2012-08-12,fall,2012,Aug,4,no,monday,no,clear,26.24,30.3,69.0,6.0,2,8,10
2012-08-12,fall,2012,Aug,5,no,monday,no,clear,26.24,31.06,61.0,13.0,1,9,10
2012-08-12,fall,2012,Aug,6,no,monday,no,clear,26.24,30.3,65.0,11.0,2,14,16
2012-08-12,fall,2012,Aug,7,no,monday,no,clear,26.24,30.3,65.0,9.0,9,30,39
2012-08-12,fall,2012,Aug,8,no,monday,no,clear,27.06,31.06,54.0,15.0,35,84,119
2012-08-12,fall,2012,Aug,9,no,monday,no,clear,28.7,32.57,48.0,15.0,64,153,217
2012-08-12,fall,2012,Aug,10,no,monday,no,clear,28.7,32.57,51.0,11.0,88,240,328
2012-08-12,fall,2012,Aug,11,no,monday,no,clear,30.34,33.34,42.0,11.0,167,282,449
2012-08-12,fall,2012,Aug,12,no,monday,no,clear,30.34,33.34,42.0,13.0,163,342,505
2012-08-12,fall,2012,Aug,13,no,monday,no,clear,31.98,34.85,40.0,12.73,178,365,543
2012-08-12,fall,2012,Aug,14,no,monday,no,clear,31.16,34.09,40.0,13.0,213,366,579
2012-08-12,fall,2012,Aug,15,no,monday,no,clear,31.16,34.09,40.0,9.0,235,342,577
2012-08-12,fall,2012,Aug,16,no,monday,no,clear,31.16,34.09,40.0,7.0,213,300,513
2012-08-12,fall,2012,Aug,17,no,monday,no,clear,32.8,34.85,33.0,12.73,186,319,505
2012-08-12,fall,2012,Aug,18,no,monday,no,clear,31.98,34.09,35.0,7.0,164,327,491
2012-08-12,fall,2012,Aug,19,no,monday,no,clear,30.34,32.57,40.0,9.0,148,317,465
2012-08-12,fall,2012,Aug,20,no,monday,no,clear,29.52,32.57,45.0,12.73,96,204,300
2012-08-12,fall,2012,Aug,21,no,monday,no,clear,29.52,33.34,51.0,6.0,78,142,220
2012-08-12,fall,2012,Aug,22,no,monday,no,clear,28.7,32.57,58.0,9.0,40,141,181
2012-08-12,fall,2012,Aug,23,no,monday,no,clear,27.88,31.82,61.0,12.73,25,85,110
2012-08-13,fall,2012,Aug,0,no,tuesday,yes,clear,27.06,31.06,65.0,7.0,14,33,47
2012-08-13,fall,2012,Aug,1,no,tuesday,yes,clear,27.06,31.06,65.0,6.0,3,11,14
2012-08-13,fall,2012,Aug,2,no,tuesday,yes,clear,26.24,30.3,69.0,7.0,1,8,9
2012-08-13,fall,2012,Aug,3,no,tuesday,yes,clear,26.24,30.3,69.0,12.73,1,5,6
2012-08-13,fall,2012,Aug,4,no,tuesday,yes,clear,26.24,30.3,69.0,7.0,0,11,11
2012-08-13,fall,2012,Aug,5,no,tuesday,yes,clear,26.24,30.3,69.0,7.0,3,33,36
2012-08-13,fall,2012,Aug,6,no,tuesday,yes,clear,25.42,29.54,73.0,6.0,4,155,159
2012-08-13,fall,2012,Aug,7,no,tuesday,yes,clear,27.06,31.06,65.0,9.0,11,425,436
2012-08-13,fall,2012,Aug,8,no,tuesday,yes,mist,29.52,33.34,51.0,6.0,25,648,673
2012-08-13,fall,2012,Aug,9,no,tuesday,yes,mist,30.34,33.34,45.0,12.73,40,265,305
2012-08-13,fall,2012,Aug,10,no,tuesday,yes,mist,31.16,34.09,40.0,12.73,88,111,199
2012-08-13,fall,2012,Aug,11,no,tuesday,yes,clear,31.16,34.09,40.0,6.0,94,151,245
2012-08-13,fall,2012,Aug,12,no,tuesday,yes,clear,31.98,34.85,40.0,13.0,96,180,276
2012-08-13,fall,2012,Aug,13,no,tuesday,yes,clear,31.98,34.85,40.0,11.0,79,175,254
2012-08-13,fall,2012,Aug,14,no,tuesday,yes,clear,32.8,34.85,33.0,7.0,85,163,248
2012-08-13,fall,2012,Aug,15,no,tuesday,yes,clear,33.62,36.36,34.0,15.0,80,194,274
2012-08-13,fall,2012,Aug,16,no,tuesday,yes,clear,32.8,35.6,36.0,6.0,116,348,464
2012-08-13,fall,2012,Aug,17,no,tuesday,yes,clear,32.8,35.6,36.0,11.0,102,716,818
2012-08-13,fall,2012,Aug,18,no,tuesday,yes,clear,31.16,34.85,52.0,19.0,103,709,812
2012-08-13,fall,2012,Aug,19,no,tuesday,yes,clear,30.34,34.09,58.0,11.0,88,467,555
2012-08-13,fall,2012,Aug,20,no,tuesday,yes,clear,30.34,34.09,62.0,15.0,58,374,432
2012-08-13,fall,2012,Aug,21,no,tuesday,yes,clear,29.52,34.09,66.0,13.0,44,246,290
2012-08-13,fall,2012,Aug,22,no,tuesday,yes,clear,29.52,34.09,62.0,22.0,44,148,192
2012-08-13,fall,2012,Aug,23,no,tuesday,yes,clear,28.7,32.57,70.0,15.0,28,100,128
2012-08-14,fall,2012,Aug,0,no,wednesday,yes,clear,28.7,33.34,74.0,15.0,12,48,60
2012-08-14,fall,2012,Aug,1,no,wednesday,yes,clear,27.88,31.82,79.0,17.0,8,19,27
2012-08-14,fall,2012,Aug,2,no,wednesday,yes,mist,27.88,31.82,83.0,13.0,2,9,11
2012-08-14,fall,2012,Aug,3,no,wednesday,yes,mist,27.88,31.82,83.0,13.0,0,3,3
2012-08-14,fall,2012,Aug,4,no,wednesday,yes,mist,27.88,31.82,83.0,13.0,0,5,5
2012-08-14,fall,2012,Aug,5,no,wednesday,yes,mist,27.88,31.82,89.0,13.0,1,35,36
2012-08-14,fall,2012,Aug,6,no,wednesday,yes,light rain,26.24,28.79,83.0,13.0,1,63,64
2012-08-14,fall,2012,Aug,7,no,wednesday,yes,mist,27.06,30.3,83.0,6.0,1,178,179
2012-08-14,fall,2012,Aug,8,no,wednesday,yes,mist,27.06,29.54,89.0,6.0,27,591,618
2012-08-14,fall,2012,Aug,9,no,wednesday,yes,mist,28.7,33.34,74.0,12.73,48,354,402
2012-08-14,fall,2012,Aug,10,no,wednesday,yes,clear,28.7,33.34,79.0,7.0,53,155,208
2012-08-14,fall,2012,Aug,11,no,wednesday,yes,clear,30.34,34.09,62.0,12.73,69,127,196
2012-08-14,fall,2012,Aug,12,no,wednesday,yes,clear,31.98,35.6,49.0,9.0,93,207,300
2012-08-14,fall,2012,Aug,13,no,wednesday,yes,clear,32.8,36.36,46.0,6.0,83,203,286
2012-08-14,fall,2012,Aug,14,no,wednesday,yes,clear,33.62,37.12,41.0,15.0,80,175,255
2012-08-14,fall,2012,Aug,15,no,wednesday,yes,clear,33.62,37.88,46.0,15.0,84,199,283
2012-08-14,fall,2012,Aug,16,no,wednesday,yes,clear,33.62,37.12,43.0,15.0,95,363,458
2012-08-14,fall,2012,Aug,17,no,wednesday,yes,light rain,31.16,36.36,66.0,17.0,78,734,812
2012-08-14,fall,2012,Aug,18,no,wednesday,yes,clear,31.16,35.6,62.0,19.0,97,757,854
2012-08-14,fall,2012,Aug,19,no,wednesday,yes,clear,31.16,36.36,66.0,13.0,94,533,627
2012-08-14,fall,2012,Aug,20,no,wednesday,yes,clear,30.34,35.6,74.0,15.0,65,371,436
2012-08-14,fall,2012,Aug,21,no,wednesday,yes,clear,30.34,34.09,62.0,15.0,56,252,308
2012-08-14,fall,2012,Aug,22,no,wednesday,yes,clear,29.52,34.09,66.0,6.0,28,161,189
2012-08-14,fall,2012,Aug,23,no,wednesday,yes,clear,29.52,34.09,66.0,11.0,53,114,167
2012-08-15,fall,2012,Aug,0,no,thursday ,yes,clear,28.7,32.57,61.0,13.0,8,52,60
2012-08-15,fall,2012,Aug,1,no,thursday ,yes,clear,28.7,32.57,61.0,12.73,6,31,37
2012-08-15,fall,2012,Aug,2,no,thursday ,yes,clear,27.88,31.82,65.0,12.73,1,7,8
2012-08-15,fall,2012,Aug,3,no,thursday ,yes,clear,27.06,31.06,74.0,7.0,1,10,11
2012-08-15,fall,2012,Aug,4,no,thursday ,yes,clear,26.24,28.79,83.0,7.0,0,4,4
2012-08-15,fall,2012,Aug,5,no,thursday ,yes,clear,26.24,29.54,78.0,7.0,4,35,39
2012-08-15,fall,2012,Aug,6,no,thursday ,yes,clear,26.24,29.54,78.0,7.0,12,160,172
2012-08-15,fall,2012,Aug,7,no,thursday ,yes,mist,27.06,31.06,69.0,13.0,25,467,492
2012-08-15,fall,2012,Aug,8,no,thursday ,yes,mist,28.7,32.57,65.0,19.0,40,642,682
2012-08-15,fall,2012,Aug,9,no,thursday ,yes,mist,29.52,34.09,62.0,13.0,57,310,367
2012-08-15,fall,2012,Aug,10,no,thursday ,yes,mist,29.52,34.09,62.0,13.0,70,163,233
2012-08-15,fall,2012,Aug,11,no,thursday ,yes,mist,30.34,34.09,58.0,13.0,80,155,235
2012-08-15,fall,2012,Aug,12,no,thursday ,yes,clear,30.34,34.09,55.0,15.0,77,230,307
2012-08-15,fall,2012,Aug,13,no,thursday ,yes,mist,31.98,35.6,49.0,13.0,88,206,294
2012-08-15,fall,2012,Aug,14,no,thursday ,yes,mist,31.16,34.85,52.0,20.0,94,161,255
2012-08-15,fall,2012,Aug,15,no,thursday ,yes,clear,31.16,34.85,52.0,17.0,70,196,266
2012-08-15,fall,2012,Aug,16,no,thursday ,yes,clear,31.16,34.09,48.0,13.0,91,340,431
2012-08-15,fall,2012,Aug,17,no,thursday ,yes,clear,30.34,34.09,55.0,19.0,102,749,851
2012-08-15,fall,2012,Aug,18,no,thursday ,yes,clear,30.34,33.34,51.0,15.0,80,768,848
2012-08-15,fall,2012,Aug,19,no,thursday ,yes,clear,28.7,32.57,61.0,9.0,124,525,649
2012-08-15,fall,2012,Aug,20,no,thursday ,yes,clear,28.7,32.57,61.0,9.0,72,355,427
2012-08-15,fall,2012,Aug,21,no,thursday ,yes,clear,28.7,32.57,61.0,13.0,49,266,315
2012-08-15,fall,2012,Aug,22,no,thursday ,yes,clear,28.7,32.57,61.0,11.0,29,197,226
2012-08-15,fall,2012,Aug,23,no,thursday ,yes,clear,27.88,31.82,65.0,7.0,18,120,138
2012-08-16,fall,2012,Aug,0,no,friday,yes,clear,27.06,31.06,69.0,12.73,13,63,76
2012-08-16,fall,2012,Aug,1,no,friday,yes,clear,26.24,30.3,73.0,12.73,3,18,21
2012-08-16,fall,2012,Aug,2,no,friday,yes,clear,26.24,30.3,69.0,13.0,0,15,15
2012-08-16,fall,2012,Aug,3,no,friday,yes,clear,25.42,29.54,73.0,17.0,0,4,4
2012-08-16,fall,2012,Aug,4,no,friday,yes,clear,25.42,29.54,73.0,15.0,2,3,5
2012-08-16,fall,2012,Aug,5,no,friday,yes,clear,24.6,28.79,78.0,11.0,7,30,37
2012-08-16,fall,2012,Aug,6,no,friday,yes,clear,24.6,28.79,78.0,11.0,3,162,165
2012-08-16,fall,2012,Aug,7,no,friday,yes,clear,26.24,30.3,69.0,15.0,16,448,464
2012-08-16,fall,2012,Aug,8,no,friday,yes,clear,27.88,31.82,61.0,13.0,33,649,682
2012-08-16,fall,2012,Aug,9,no,friday,yes,clear,29.52,33.34,54.0,7.0,41,296,337
2012-08-16,fall,2012,Aug,10,no,friday,yes,clear,30.34,33.34,48.0,9.0,78,121,199
2012-08-16,fall,2012,Aug,11,no,friday,yes,clear,31.16,33.34,37.0,6.0,83,191,274
2012-08-16,fall,2012,Aug,12,no,friday,yes,clear,32.8,34.85,33.0,7.0,96,247,343
2012-08-16,fall,2012,Aug,13,no,friday,yes,clear,32.8,34.85,31.0,15.0,81,219,300
2012-08-16,fall,2012,Aug,14,no,friday,yes,clear,33.62,35.6,32.0,12.73,72,176,248
2012-08-16,fall,2012,Aug,15,no,friday,yes,clear,32.8,34.85,33.0,17.0,63,197,260
2012-08-16,fall,2012,Aug,16,no,friday,yes,clear,33.62,35.6,32.0,15.0,79,340,419
2012-08-16,fall,2012,Aug,17,no,friday,yes,clear,33.62,36.36,34.0,13.0,130,767,897
2012-08-16,fall,2012,Aug,18,no,friday,yes,clear,32.8,35.6,36.0,12.73,109,723,832
2012-08-16,fall,2012,Aug,19,no,friday,yes,clear,31.16,34.09,40.0,7.0,119,558,677
2012-08-16,fall,2012,Aug,20,no,friday,yes,clear,31.16,34.09,40.0,6.0,100,414,514
2012-08-16,fall,2012,Aug,21,no,friday,yes,clear,30.34,33.34,48.0,13.0,83,273,356
2012-08-16,fall,2012,Aug,22,no,friday,yes,clear,29.52,33.34,51.0,11.0,69,185,254
2012-08-16,fall,2012,Aug,23,no,friday,yes,clear,28.7,32.57,54.0,7.0,58,168,226
2012-08-17,fall,2012,Aug,0,no,saturday,yes,clear,27.88,12.12,57.0,11.0,21,67,88
2012-08-17,fall,2012,Aug,1,no,saturday,yes,clear,27.06,12.12,65.0,7.0,16,38,54
2012-08-17,fall,2012,Aug,2,no,saturday,yes,clear,27.06,12.12,61.0,9.0,4,15,19
2012-08-17,fall,2012,Aug,3,no,saturday,yes,clear,26.24,12.12,65.0,7.0,0,6,6
2012-08-17,fall,2012,Aug,4,no,saturday,yes,clear,26.24,12.12,73.0,11.0,0,9,9
2012-08-17,fall,2012,Aug,5,no,saturday,yes,clear,26.24,12.12,73.0,7.0,2,34,36
2012-08-17,fall,2012,Aug,6,no,saturday,yes,clear,25.42,12.12,78.0,9.0,6,151,157
2012-08-17,fall,2012,Aug,7,no,saturday,yes,clear,26.24,12.12,73.0,7.0,11,368,379
2012-08-17,fall,2012,Aug,8,no,saturday,yes,clear,27.88,12.12,65.0,9.0,43,625,668
2012-08-17,fall,2012,Aug,9,no,saturday,yes,clear,28.7,12.12,58.0,7.0,58,320,378
2012-08-17,fall,2012,Aug,10,no,saturday,yes,clear,30.34,12.12,55.0,11.0,82,149,231
2012-08-17,fall,2012,Aug,11,no,saturday,yes,clear,31.16,12.12,52.0,19.0,98,205,303
2012-08-17,fall,2012,Aug,12,no,saturday,yes,clear,33.62,12.12,41.0,15.0,110,255,365
2012-08-17,fall,2012,Aug,13,no,saturday,yes,clear,34.44,12.12,36.0,26.0,103,254,357
2012-08-17,fall,2012,Aug,14,no,saturday,yes,clear,35.26,12.12,34.0,28.0,128,200,328
2012-08-17,fall,2012,Aug,15,no,saturday,yes,clear,35.26,12.12,30.0,31.0,127,256,383
2012-08-17,fall,2012,Aug,16,no,saturday,yes,mist,34.44,12.12,32.0,30.0,116,372,488
2012-08-17,fall,2012,Aug,17,no,saturday,yes,clear,33.62,12.12,36.0,22.0,144,647,791
2012-08-17,fall,2012,Aug,18,no,saturday,yes,mist,33.62,12.12,38.0,17.0,108,561,669
2012-08-17,fall,2012,Aug,19,no,saturday,yes,mist,30.34,12.12,55.0,26.0,88,403,491
2012-08-17,fall,2012,Aug,20,no,saturday,yes,mist,29.52,12.12,58.0,15.0,97,262,359
2012-08-17,fall,2012,Aug,21,no,saturday,yes,mist,27.88,12.12,69.0,20.0,57,198,255
2012-08-17,fall,2012,Aug,22,no,saturday,yes,light rain,27.06,12.12,83.0,13.0,43,170,213
2012-08-17,fall,2012,Aug,23,no,saturday,yes,light rain,26.24,12.12,83.0,15.0,21,100,121
2012-08-18,fall,2012,Aug,0,no,sunday,no,mist,26.24,28.79,83.0,15.0,6,99,105
2012-08-18,fall,2012,Aug,1,no,sunday,no,light rain,25.42,27.28,94.0,11.0,14,78,92
2012-08-18,fall,2012,Aug,2,no,sunday,no,light rain,25.42,28.03,88.0,11.0,4,39,43
2012-08-18,fall,2012,Aug,3,no,sunday,no,clear,25.42,28.03,88.0,13.0,7,23,30
2012-08-18,fall,2012,Aug,4,no,sunday,no,clear,25.42,29.54,73.0,15.0,5,8,13
2012-08-18,fall,2012,Aug,5,no,sunday,no,clear,24.6,28.79,78.0,17.0,2,7,9
2012-08-18,fall,2012,Aug,6,no,sunday,no,clear,24.6,28.03,83.0,15.0,4,23,27
2012-08-18,fall,2012,Aug,7,no,sunday,no,clear,24.6,28.03,83.0,15.0,12,52,64
2012-08-18,fall,2012,Aug,8,no,sunday,no,clear,26.24,30.3,69.0,17.0,28,161,189
2012-08-18,fall,2012,Aug,9,no,sunday,no,clear,27.06,31.06,65.0,19.0,81,211,292
2012-08-18,fall,2012,Aug,10,no,sunday,no,clear,28.7,32.57,54.0,11.0,166,314,480
2012-08-18,fall,2012,Aug,11,no,sunday,no,clear,29.52,33.34,51.0,12.73,180,356,536
2012-08-18,fall,2012,Aug,12,no,sunday,no,clear,31.16,33.34,37.0,13.0,266,388,654
2012-08-18,fall,2012,Aug,13,no,sunday,no,clear,30.34,32.57,40.0,13.0,289,355,644
2012-08-18,fall,2012,Aug,14,no,sunday,no,clear,31.16,33.34,37.0,19.0,242,356,598
2012-08-18,fall,2012,Aug,15,no,sunday,no,clear,31.16,33.34,37.0,15.0,250,346,596
2012-08-18,fall,2012,Aug,16,no,sunday,no,clear,31.16,33.34,37.0,17.0,287,354,641
2012-08-18,fall,2012,Aug,17,no,sunday,no,clear,31.16,33.34,37.0,15.0,256,379,635
2012-08-18,fall,2012,Aug,18,no,sunday,no,clear,30.34,32.57,37.0,11.0,225,329,554
2012-08-18,fall,2012,Aug,19,no,sunday,no,clear,28.7,31.82,45.0,11.0,164,324,488
2012-08-18,fall,2012,Aug,20,no,sunday,no,clear,28.7,31.82,45.0,7.0,99,242,341
2012-08-18,fall,2012,Aug,21,no,sunday,no,clear,27.06,31.06,61.0,12.73,90,248,338
2012-08-18,fall,2012,Aug,22,no,sunday,no,clear,27.06,31.06,61.0,12.73,90,171,261
2012-08-18,fall,2012,Aug,23,no,sunday,no,clear,26.24,30.3,65.0,6.0,60,175,235
2012-08-19,fall,2012,Aug,0,no,monday,no,clear,27.06,31.06,57.0,6.0,44,143,187
2012-08-19,fall,2012,Aug,1,no,monday,no,clear,26.24,30.3,65.0,12.73,29,102,131
2012-08-19,fall,2012,Aug,2,no,monday,no,mist,25.42,30.3,69.0,6.0,16,103,119
2012-08-19,fall,2012,Aug,3,no,monday,no,mist,25.42,30.3,61.0,11.0,21,34,55
2012-08-19,fall,2012,Aug,4,no,monday,no,mist,25.42,30.3,65.0,11.0,4,22,26
2012-08-19,fall,2012,Aug,5,no,monday,no,mist,24.6,29.54,73.0,9.0,3,8,11
2012-08-19,fall,2012,Aug,6,no,monday,no,mist,25.42,30.3,69.0,7.0,5,15,20
2012-08-19,fall,2012,Aug,7,no,monday,no,mist,25.42,30.3,69.0,9.0,12,29,41
2012-08-19,fall,2012,Aug,8,no,monday,no,mist,26.24,30.3,69.0,7.0,34,90,124
2012-08-19,fall,2012,Aug,9,no,monday,no,mist,27.06,31.06,74.0,12.73,86,184,270
2012-08-19,fall,2012,Aug,10,no,monday,no,mist,27.88,31.82,69.0,12.73,138,287,425
2012-08-19,fall,2012,Aug,11,no,monday,no,light rain,26.24,29.54,78.0,11.0,83,189,272
2012-08-19,fall,2012,Aug,12,no,monday,no,light rain,26.24,30.3,73.0,12.73,112,186,298
2012-08-19,fall,2012,Aug,13,no,monday,no,light rain,26.24,28.79,83.0,9.0,50,112,162
2012-08-19,fall,2012,Aug,14,no,monday,no,light rain,26.24,30.3,73.0,12.73,41,108,149
2012-08-19,fall,2012,Aug,15,no,monday,no,mist,26.24,30.3,65.0,12.73,89,187,276
2012-08-19,fall,2012,Aug,16,no,monday,no,mist,27.06,31.06,65.0,12.73,97,259,356
2012-08-19,fall,2012,Aug,17,no,monday,no,mist,26.24,29.54,78.0,7.0,76,267,343
2012-08-19,fall,2012,Aug,18,no,monday,no,mist,26.24,29.54,78.0,7.0,86,291,377
2012-08-19,fall,2012,Aug,19,no,monday,no,mist,26.24,30.3,73.0,9.0,72,269,341
2012-08-19,fall,2012,Aug,20,no,monday,no,mist,26.24,30.3,73.0,13.0,61,213,274
2012-08-19,fall,2012,Aug,21,no,monday,no,light rain,25.42,29.54,78.0,6.0,36,154,190
2012-08-19,fall,2012,Aug,22,no,monday,no,mist,25.42,29.54,78.0,11.0,6,50,56
2012-08-19,fall,2012,Aug,23,no,monday,no,mist,25.42,29.54,73.0,12.73,7,39,46
2012-08-20,fall,2012,Aug,0,no,tuesday,yes,mist,24.6,28.03,83.0,7.0,1,25,26
2012-08-20,fall,2012,Aug,1,no,tuesday,yes,clear,24.6,28.03,83.0,11.0,0,10,10
2012-08-20,fall,2012,Aug,2,no,tuesday,yes,clear,24.6,28.03,83.0,11.0,0,5,5
2012-08-20,fall,2012,Aug,3,no,tuesday,yes,clear,24.6,27.28,88.0,7.0,0,3,3
2012-08-20,fall,2012,Aug,4,no,tuesday,yes,mist,24.6,28.03,83.0,6.0,0,7,7
2012-08-20,fall,2012,Aug,5,no,tuesday,yes,mist,24.6,28.03,83.0,12.73,2,35,37
2012-08-20,fall,2012,Aug,6,no,tuesday,yes,mist,24.6,28.79,78.0,9.0,6,155,161
2012-08-20,fall,2012,Aug,7,no,tuesday,yes,mist,25.42,29.54,78.0,9.0,15,427,442
2012-08-20,fall,2012,Aug,8,no,tuesday,yes,mist,25.42,29.54,73.0,7.0,37,618,655
2012-08-20,fall,2012,Aug,9,no,tuesday,yes,mist,26.24,30.3,69.0,12.73,55,302,357
2012-08-20,fall,2012,Aug,10,no,tuesday,yes,mist,26.24,30.3,69.0,6.0,69,124,193
2012-08-20,fall,2012,Aug,11,no,tuesday,yes,clear,27.06,31.06,65.0,7.0,90,151,241
2012-08-20,fall,2012,Aug,12,no,tuesday,yes,mist,27.06,31.06,61.0,7.0,66,216,282
2012-08-20,fall,2012,Aug,13,no,tuesday,yes,clear,28.7,32.57,58.0,9.0,97,194,291
2012-08-20,fall,2012,Aug,14,no,tuesday,yes,clear,29.52,33.34,54.0,11.0,87,188,275
2012-08-20,fall,2012,Aug,15,no,tuesday,yes,clear,29.52,33.34,54.0,17.0,102,207,309
2012-08-20,fall,2012,Aug,16,no,tuesday,yes,clear,29.52,33.34,54.0,17.0,103,357,460
2012-08-20,fall,2012,Aug,17,no,tuesday,yes,clear,28.7,32.57,58.0,19.0,83,810,893
2012-08-20,fall,2012,Aug,18,no,tuesday,yes,mist,25.42,29.54,78.0,17.0,89,726,815
2012-08-20,fall,2012,Aug,19,no,tuesday,yes,mist,25.42,29.54,78.0,13.0,33,266,299
2012-08-20,fall,2012,Aug,20,no,tuesday,yes,mist,25.42,28.79,83.0,19.0,30,231,261
2012-08-20,fall,2012,Aug,21,no,tuesday,yes,clear,24.6,28.03,83.0,12.73,26,219,245
2012-08-20,fall,2012,Aug,22,no,tuesday,yes,mist,24.6,28.03,83.0,12.73,25,136,161
2012-08-20,fall,2012,Aug,23,no,tuesday,yes,mist,24.6,28.03,83.0,12.73,10,92,102
2012-08-21,fall,2012,Aug,0,no,wednesday,yes,mist,24.6,28.03,83.0,6.0,7,52,59
2012-08-21,fall,2012,Aug,1,no,wednesday,yes,mist,24.6,28.03,83.0,9.0,11,22,33
2012-08-21,fall,2012,Aug,2,no,wednesday,yes,mist,23.78,27.28,88.0,19.0,1,7,8
2012-08-21,fall,2012,Aug,3,no,wednesday,yes,clear,22.96,26.52,88.0,12.73,0,3,3
2012-08-21,fall,2012,Aug,4,no,wednesday,yes,clear,22.96,26.52,88.0,12.73,0,4,4
2012-08-21,fall,2012,Aug,5,no,wednesday,yes,clear,22.96,26.52,83.0,6.0,4,30,34
2012-08-21,fall,2012,Aug,6,no,wednesday,yes,clear,22.96,26.52,83.0,7.0,5,164,169
